pano,ons_const_id,constituency_name,Con_Margin,intermediate_step,Incumbency_Status,country,region,constituency_type,winner_17,con_17,lab_17,ld_17,snp_17,pc_17,ukip_17,green_17,other_17,majority_17,turnout_17,con_vote_17,lab_vote_17,ld_vote_17,snp_vote_17,pc_vote_17,ukip_vote_17,green_vote_17,total_vote_17,rejected_vote_17,electorate_17,seat_change_1517,con_1517,lab_1517,ld_1517,snp_1517,pc_1517,ukip_1517,green_1517,winner_15,con_15,lab_15,ld_15,snp_15,pc_15,ukip_15,green_15,other_15,majority_15,turnout_15,con_vote_15,lab_vote_15,ld_vote_15,snp_vote_15,pc_vote_15,ukip_vote_15,green_vote_15,bnp_vote_15,total_vote_15,rejected_vote_15,electorate_15,seat_change_1015,con_1015,lab_1015,ld_1015,snp_1015,pc_1015,ukip_1015,green_1015,winner_10,con_10,lab_10,ld_10,snp_10,pc_10,ukip_10,green_10,bnp_10,majority_10,turn_10,con_vote_10,lab_vote_10,ld_vote_10,snp_vote_10,pc_vote_10,ukip_vote_10,green_vote_10,bnp_vote_10,total_vote_10,electorate_10,leave_hanretty,remain_hanretty,con_ppc_17,con_ppc_sex_17,lab_ppc_17,lab_ppc_sex_17,ld_ppc_17,ld_ppc_sex_17,snp_ppc_17,snp_ppc_sex_17,pc_ppc_17,pc_ppc_sex_17,ukip_ppc_17,ukip_ppc_sex_17,green_ppc_17,green_ppc_sex_17,con_ppc_15,con_ppc_sex_15,con_ppc_race_15,lab_ppc_15,lab_ppc_sex_15,lab_ppc_race_15,ld_ppc_15,ld_ppc_sex_15,ld_ppc_race_15,snp_ppc_15,snp_ppc_sex_15,snp_ppc_race_15,pc_ppc_15,pc_ppc_sex_15,pc_ppc_race_15,ukip_ppc_15,ukip_ppc_sex_15,ukip_ppc_race_15,green_ppc_15,green_ppc_sex_15,green_ppc_race_15
309,E14000845,North East Hertfordshire,36.49090596,1,1,England,East of England,County,Conservative,58.63080245,28.3411299,7.693414897,NA,NA,NA,5.334652753,NA,30.28967254,73.16527348,32587,15752,4276,NA,NA,NA,2965,55580,168,75965,NA,3.265224005,9.466457422,0.135130812,NA,NA,-12.86744315,0.000630912,Conservative,55.36557844,18.87467248,7.558284086,NA,NA,12.86744315,5.334021841,NA,36.49090596,70.65810811,28949,9869,3952,NA,NA,6728,2789,NA,52287,196,74000,NA,1.835578442,2.434672481,-15.84171591,NA,NA,8.74744315,3.594021841,Conservative,53.53,16.44,23.4,NA,NA,4.12,1.74,NA,30.1,69.8,26995,8291,11801,NA,NA,2075,875,NA,50425,72200,51.43007318,48.56992682,"Heald, Oliver",Man,"Swanney, Doug",Man,"Shepard, Nicky",Woman,NA,NA,NA,NA,NA,NA,"Lee, Tim",Man,"Heald, Oliver",Man,White,"York, Chris",Man,White,"Jordan, Joe",Man,White,NA,NA,NA,NA,NA,NA,"Compton, William Matthew",Man,BME,"May, Mario",Man,White
310,E14000951,South West Hertfordshire,40.62199871,1,1,England,East of England,County,Conservative,57.91634379,25.68380789,11.66966185,NA,NA,2.131798922,2.598387549,NA,32.2325359,74.79990627,35128,15578,7078,NA,NA,1293,1576,60653,138,81087,NA,0.976046587,9.365509394,1.415938062,NA,NA,-9.398401717,-1.912063496,Conservative,56.9402972,16.3182985,10.25372379,NA,NA,11.53020064,4.510451045,0.44702883,40.62199871,71.88206055,32608,9345,5872,NA,NA,6603,2583,NA,57267,174,79668,NA,2.710297204,4.818298497,-17.67627621,NA,NA,8.970200639,4.510451045,Conservative,54.23,11.5,27.93,NA,NA,2.56,NA,2.29,26.3,72.5,30773,6526,15853,NA,NA,1450,NA,1302,56750,78248,46.1954801,53.8045199,"Gauke, David",Man,"Wakely, Rob",Man,"Townsend, Christopher",Man,NA,NA,NA,NA,"Anderson, Mark",Man,"De Hoest, Paul",Man,"Gauke, David Michael",Man,White,"Diggins, Simon Leo Carr",Man,White,"Quinton, Nigel Alan",Man,White,NA,NA,NA,NA,NA,NA,"Anderson, Mark",Man,White,"Pardy, Charlotte Susan",Woman,White
311,E14000745,Hertsmere,36.85492404,1,1,England,East of England,County,Conservative,61.10271181,28.66246914,5.347061413,NA,NA,2.993129581,1.89462806,NA,32.44024267,71.03356398,31928,14977,2794,NA,NA,1564,990,52253,136,73561,NA,1.818608873,6.233290246,-0.196848671,NA,NA,-9.749678508,NA,Conservative,59.28410293,22.42917889,5.543910084,NA,NA,12.74280809,0,NA,36.85492404,67.90434747,29696,11235,2777,NA,NA,6383,NA,NA,50091,200,73767,NA,3.274102933,3.659178894,-11.82608992,NA,NA,9.122808089,NA,Conservative,56.01,18.77,17.37,NA,NA,3.62,1.28,2.96,37.2,64.7,26476,8871,8210,NA,NA,1712,604,1397,47270,73057,50.83652561,49.16347439,"Dowden, Oliver",Man,"Smith, Fiona",Woman,"Jordan, Joe",Man,NA,NA,NA,NA,"Hoy, David",Man,"Summerhayes, Sophie",Woman,"Dowden, Oliver James",Man,White,"Butler, Richard Raymond",Man,White,"Bowler, Sophie",Woman,White,NA,NA,NA,NA,NA,NA,"Ward, Frank",Man,White,NA,NA,NA
312,E14000746,Hexham,27.75637328,1,1,England,North East,County,Conservative,54.07580478,34.09484251,7.106697819,NA,NA,2.011941848,2.710713049,NA,19.98096227,75.71126726,24996,15760,3285,NA,NA,930,1253,46224,79,61053,NA,1.396141609,9.171552623,0.275460076,NA,NA,-7.913078338,-2.930075969,Conservative,52.67966317,24.92328988,6.831237744,NA,NA,9.925020187,5.640789018,NA,27.75637328,72.59496215,22834,10803,2961,NA,NA,4302,2445,NA,43345,82,59708,NA,9.459663168,5.943289883,-23.07876226,NA,NA,9.925020187,5.640789018,Conservative,43.22,18.98,29.91,NA,NA,NA,NA,2.77,13.3,70.8,18795,8253,13007,NA,NA,NA,NA,1205,43483,60360,45.33673575,54.66326425,"Opperman, Guy",Man,"Powers, Stephen",Man,"Hall, Fiona",Woman,NA,NA,NA,NA,"Miles, Stuart",Man,"Foot, Wesley",Man,"Opperman, Guy Thomas",Man,White,"Carr, Liam",Man,White,"Reid, Jeffrey",Man,White,NA,NA,NA,NA,NA,NA,"Nicholson, David",Man,White,"Williscroft-Ferris, Lee Christopher",Man,White
313,E14000747,Heywood and Middleton,-24.01829494,1,-1,England,North West,County,Labour,38.0246666,53.29990976,2.179885691,NA,NA,6.495537952,NA,NA,15.27524316,62.40848049,18961,26578,1087,NA,NA,3239,NA,49865,97,79901,NA,18.93034875,10.18729696,-1.130922335,NA,NA,-25.69985535,-2.286868021,Labour,19.09431785,43.1126128,3.310808027,NA,NA,32.1953933,2.286868021,NA,10.9172195,60.68084362,9268,20926,1607,NA,NA,15627,1110,NA,48538,135,79989,NA,-8.065682146,3.002612798,-19.39919197,NA,NA,29.5653933,2.286868021,Labour,27.16,40.11,22.71,NA,NA,2.63,NA,7.02,12.9,57.5,12528,18499,10474,NA,NA,1215,NA,3239,46125,80171,62.42561164,37.57438836,"Clarkson, Chris",Man,"McInnes, Liz",Woman,"Winlow, Bill",Man,NA,NA,NA,NA,"Seville, Lee",Man,NA,NA,"Gartside, Iain Brian",Man,White,"McInnes, Liz",Woman,White,"Smith, Anthony John",Man,White,NA,NA,NA,NA,NA,NA,"Bickley, John Joseph Peter",Man,White,"Jackson, Abi",Woman,White
314,E14000748,High Peak,9.635944791,1,1,England,East Midlands,County,Labour,45.36608917,49.67782668,4.956084155,NA,NA,NA,NA,-1.42109E-14,4.311737508,73.52146134,24431,26753,2669,NA,NA,NA,NA,53853,160,73248,Labour gain from Conservative,0.403597291,14.35127959,0.252309716,NA,NA,-11.44145386,-3.565732737,Conservative,44.96249188,35.32654709,4.703774439,NA,NA,11.44145386,3.565732737,NA,9.635944791,69.2552089,22836,17942,2389,NA,NA,5811,1811,NA,50789,153,73336,NA,4.062491878,3.716547087,-17.13622556,NA,NA,8.081453858,1.735732737,Conservative,40.9,31.61,21.84,NA,NA,3.36,1.83,NA,9.3,69.9,20587,15910,10993,NA,NA,1690,922,NA,50337,71458,50.54802765,49.45197235,"Bingham, Andrew",Man,"George, Ruth",Woman,"Lawley, Charles",Man,NA,NA,NA,NA,NA,NA,NA,NA,"Bingham, Andrew Russell",Man,White,"Bisknell, Caitlin Janette",Woman,White,"Worrall, Stephen David",Man,White,NA,NA,NA,NA,NA,NA,"Guiver, Ian",Man,White,"Farrell, Charlotte Nancy",Woman,White
315,E14000749,Hitchin and Harpenden,36.21670429,0,0,England,East of England,County,Conservative,53.05785686,32.59105524,10.60850926,NA,NA,NA,2.260857731,1.481720906,20.46680163,77.43163496,31189,19158,6236,NA,NA,NA,1329,58783,138,75916,NA,-3.805348554,11.94455411,2.510992333,NA,NA,-8.879458239,-3.252460553,Conservative,56.86320542,20.64650113,8.09751693,NA,NA,8.879458239,5.513318284,NA,36.21670429,68.93182129,31488,11433,4484,NA,NA,4917,3053,NA,55375,173,80333,NA,2.263205418,7.096501129,-18.58248307,NA,NA,5.839458239,4.033318284,Conservative,54.6,13.55,26.68,NA,NA,3.04,1.48,NA,27.9,74.1,29869,7413,14598,NA,NA,1663,807,NA,54707,73851,39.79351954,60.20648046,"Afolami, Bim",Man,"Hayes, John",Man,"Annand, Hugh",Man,NA,NA,NA,NA,NA,NA,"Cano, Richard",Man,"Lilley, Peter Bruce",Man,White,"Burgin, Rachel Danae",Woman,White,"Pearce, Pauline Ursulla",Woman,BME,NA,NA,NA,NA,NA,NA,"Stocker, John",Man,White,"Wise, Richard Lionel",Man,White
316,E14000750,Holborn and St Pancras,-31.04321066,1,-1,England,London,Borough,Labour,18.36364561,70.07644456,6.813905792,NA,NA,1.232266047,3.356102853,0.157635134,51.71279896,66.97507038,10834,41343,4020,NA,NA,727,1980,58997,178,88088,NA,-3.513004609,17.15658368,0.340500471,NA,NA,-3.757081513,-9.414077601,Labour,21.87665022,52.91986088,6.473405321,NA,NA,4.989347561,12.77018045,0.970555566,31.04321066,63.29468443,12014,29062,3555,NA,NA,2740,7013,NA,54917,219,86764,NA,1.506650218,6.809860881,-21.44659468,NA,NA,3.919347561,10.06018045,Labour,20.37,46.11,27.92,NA,NA,1.07,2.71,1.43,18.2,62.9,11134,25198,15256,NA,NA,587,1480,779,54649,86863,26.65874363,73.34125637,"Barnes, Tim",Man,"Starmer, Keir",Man,"Crosher, Stephen",Man,NA,NA,NA,NA,"Game, Giles",Man,"Berry, Sian",Woman,"Blair, Will",Man,White,"Starmer, Keir",Man,White,"Fraser, Jill Eileen",Woman,White,NA,NA,NA,NA,NA,NA,"Spencer, Maxine",Woman,BME,"Bennett, Natalie",Woman,White
317,E14000751,Hornchurch and Upminster,23.66934608,0,0,England,London,Borough,Conservative,60.2194665,28.5966634,2.44624855,NA,NA,6.248550272,1.921670087,0.567401195,31.6228031,69.36090691,33750,16027,1371,NA,NA,3502,1077,56045,110,80802,NA,11.24597095,8.495642322,-0.271182111,NA,NA,-19.0555992,-0.63282336,Conservative,48.97349555,20.10102107,2.717430661,NA,NA,25.30414947,2.554493446,0.349409805,23.66934608,69.62725794,27051,11103,1501,NA,NA,13977,1411,193,55236,89,79331,NA,-2.476504454,-0.688978927,-11.19256934,NA,NA,19.97414947,1.534493446,Conservative,51.45,20.79,13.91,NA,NA,5.33,1.02,6.41,30.7,68,27469,11098,7426,NA,NA,2848,542,3421,53390,78547,69.49469368,30.50530632,"Dockerill, Julia",Woman,"Gill, Rocky",Man,"Mitchell, Jonathan",Man,NA,NA,NA,NA,"Webb, Lawrence",Man,"Caton, Peter",Man,"Watkinson, Angela Eileen",Woman,White,"McGeary, Paul Stephen Lawrence",Man,White,"Mitchell, Jonathan Stuart",Man,White,NA,NA,NA,NA,NA,NA,"Webb, Lawrence James",Man,White,"Collins, Melanie Jane",Woman,White
318,E14000752,Hornsey and Wood Green,-41.65440858,1,-1,England,London,Borough,Labour,14.84275922,65.39739618,16.05316809,NA,NA,0.688680911,1.895879152,1.12211645,49.34422808,77.91884522,9246,40738,10000,NA,NA,429,1181,62293,158,79946,NA,5.5894928,14.48972117,-15.71805281,NA,NA,-1.51085184,-3.548440308,Labour,9.253266419,50.907675,31.77122091,NA,NA,2.199532751,5.44431946,0.423985463,19.1364541,72.91758679,5347,29417,18359,NA,NA,1271,3146,NA,57785,177,79247,Labour gain from Liberal Democrat,-7.416733581,16.897675,-14.72877909,NA,NA,2.199532751,3.15431946,Liberal Democrat,16.67,34.01,46.5,NA,NA,NA,2.29,NA,12.5,68.9,9174,18720,25595,NA,NA,NA,1261,NA,55042,79923,24.98291003,75.01708997,"Lane, Emma",Woman,"West, Catherine",Woman,"Barnes, Dawn",Woman,NA,NA,NA,NA,"Price, Ruth",Woman,"Hall, Sam",Man,"Rahuja, Sunhail",Man,BME,"West, Catherine Elizabeth",Woman,White,"Featherstone, Lynne",Woman,White,NA,NA,NA,NA,NA,NA,"Morrison, Clive Winston",Man,BME,"Peters, Gordon",Man,White
319,E14000753,Horsham,43.31664471,1,1,England,South East,County,Conservative,59.53829029,21.65292723,12.33161792,NA,NA,2.473099198,2.9748173,1.029248068,37.88536306,74.8888513,36906,13422,7644,NA,NA,1533,1844,61987,106,82772,NA,2.222523927,10.23615077,0.654850243,NA,NA,-11.52602245,-0.886403604,Conservative,57.31576636,11.41677646,11.67676768,NA,NA,13.99912165,3.861220905,1.730346948,43.31664471,71.97951571,32627,6499,6647,NA,NA,7969,2198,NA,56925,234,79085,NA,4.585766359,3.91677646,-20.53323232,NA,NA,8.919121651,2.841220905,Conservative,52.73,7.5,32.21,NA,NA,5.08,1.02,NA,20.5,72.7,29447,4189,17987,NA,NA,2839,570,NA,55841,77564,49.48641006,50.51358994,"Quin, Jeremy",Man,"Brady, Susannah",Woman,"Millson, Morwen",Woman,NA,NA,NA,NA,"Arthur, Roger",Man,"Ross, Catherine",Woman,"Quin, Jeremy Marc",Man,White,"Davis, Martyn Kevin",Man,White,"Millson, Morwen Elizabeth",Woman,White,NA,NA,NA,NA,NA,NA,"Arthur, Roger John",Man,BME,"Green, Darrin",Man,White
320,E14000754,Houghton and Sunderland South,-36.66761932,1,-1,England,North East,Borough,Labour,29.71070395,59.46239151,2.18900675,NA,NA,5.735294118,1.74783028,1.154773385,29.75168756,60.88986099,12324,24665,908,NA,NA,2379,725,41480,77,68123,NA,11.25088426,4.334952505,0.133874115,NA,NA,-15.77734586,-1.097138413,Labour,18.45981969,55.12743901,2.055132635,NA,NA,21.51263998,2.844968692,NA,33.61479903,56.33306013,7105,21218,791,NA,NA,8280,1095,NA,38489,175,68324,NA,-2.970180311,4.797439009,-11.86486736,NA,NA,18.82263998,2.844968692,Labour,21.43,50.33,13.92,NA,NA,2.69,NA,5.16,28.9,55.3,8147,19137,5292,NA,NA,1022,NA,1961,38021,68729,62.43418578,37.56581422,"Howell, Paul",Man,"Phillipson, Bridget",Woman,"Edgeworth, Paul",Man,NA,NA,NA,NA,"Joyce, Michael",Man,"Bradley, Richard",Man,"Hay, Stewart Thomas",Man,White,"Phillipson, Bridget Maeve",Woman,White,"Murray, James",Man,White,NA,NA,NA,NA,NA,NA,"Elvin, Richard Peter",Man,White,"Robinson, Alan Michael David",Man,White
321,E14000755,Hove,-2.367181216,1,-1,England,South East,Borough,Labour,31.57337315,64.13987082,2.276199736,NA,NA,NA,1.685880964,0.324675325,32.56649767,77.58499919,18185,36942,1311,NA,NA,NA,971,57596,120,74236,NA,-8.350785121,21.84853134,-1.287978454,NA,NA,-6.253112192,-5.149450556,Labour,39.92415827,42.29133949,3.56417819,NA,NA,6.253112192,6.83533152,1.131880339,2.367181216,71.0346235,20846,22082,1861,NA,NA,3265,3569,NA,52214,234,73505,Labour gain from Conservative,3.204158272,9.321339487,-18.99582181,NA,NA,3.833112192,1.68533152,Conservative,36.72,32.97,22.56,NA,NA,2.42,5.15,NA,3.8,69.5,18294,16426,11240,NA,NA,1206,2568,NA,49819,71720,32.94684477,67.05315523,"Adams, Kristy",Woman,"Kyle, Peter",Man,"Hynds, Carrie",Woman,NA,NA,NA,NA,NA,NA,"Mac Cafferty, Phelim",Man,"Cox, Graham",Man,White,"Kyle, Peter",Man,White,"Lambell, Peter John",Man,White,NA,NA,NA,NA,NA,NA,"Smith, Keven",Man,BME,"Hawtree, Christopher",Man,White
322,E14000756,Huddersfield,-18.14565937,1,-1,England,Yorkshire and The Humber,Borough,Labour,32.99949811,60.38691427,2.634940913,NA,NA,NA,3.182461103,0.796185609,27.38741616,65.38777093,14465,26470,1155,NA,NA,NA,1395,43834,116,67037,NA,6.217048381,15.45880517,-3.207739061,NA,NA,-14.6944019,-3.729935754,Labour,26.78244973,44.9281091,5.842679974,NA,NA,14.6944019,6.912396858,0.839962449,18.14565937,62.0171904,10841,18186,2365,NA,NA,5948,2798,NA,40478,173,65269,NA,-0.987550274,6.128109096,-18.88732003,NA,NA,14.6944019,2.862396858,Labour,27.77,38.8,24.73,NA,NA,NA,4.05,3.86,11,61.1,11253,15725,10023,NA,NA,NA,1641,1563,40524,66318,51.85084158,48.14915842,"Benton, Scott",Man,"Sheerman, Barry",Man,"Ali, Zulfiqar",Man,NA,NA,NA,NA,NA,NA,"Cooper, Andrew",Man,"Ali, Itrat",Woman,BME,"Sheerman, Barry John",Man,White,"Ali, Zulfiqar",Man,BME,NA,NA,NA,NA,NA,NA,"Butler, Rob",Man,White,"Cooper, Andrew Varah",Man,White
323,E14000771,Kingston upon Hull East,-35.81550193,1,-1,England,Yorkshire and The Humber,Borough,Labour,29.91156723,58.28647852,3.433593537,NA,NA,7.022763251,1.345597467,NA,28.37491129,55.54662745,10959,21355,1258,NA,NA,2573,493,36638,60,65959,NA,13.99704412,6.55645348,-3.093836466,NA,NA,-15.34520852,-0.947823885,Labour,15.9145231,51.73002504,6.527430002,NA,NA,22.36797177,2.293421352,1.166628728,29.36205327,53.48348805,5593,18180,2294,NA,NA,7861,806,NA,35144,102,65710,NA,-0.665476895,3.79002504,-16.26257,NA,NA,14.33797177,2.293421352,Labour,16.58,47.94,22.79,NA,NA,8.03,NA,NA,25.1,50.6,5667,16387,7790,NA,NA,2745,NA,NA,34184,67530,72.83156301,27.16843699,"Burton, Simon",Man,"Turner, Karl",Man,"Marchington, Andrew",Man,NA,NA,NA,NA,"Fox, Mark",Man,"Brown, Julia",Woman,"MacKay, Christine Ann",Woman,White,"Turner, Karl",Man,White,"Nolan, David Patrick",Man,White,NA,NA,NA,NA,NA,NA,"Barrett, Richard",Man,White,"Wallpole, Sarah Catherine",Woman,White
324,E14000772,Kingston upon Hull North,-37.79431741,1,-1,England,Yorkshire and The Humber,Borough,Labour,25.22224018,63.80313561,5.034750283,NA,NA,4.312806422,1.627067507,NA,38.58089543,57.40663419,9363,23685,1869,NA,NA,1601,604,37122,76,64665,NA,10.20639232,10.99297034,-3.950420648,NA,NA,-11.99351008,-4.219661042,Labour,15.01584786,52.81016527,8.98517093,NA,NA,16.3063165,5.846728549,1.035770885,36.50384877,55.08511567,5306,18661,3175,NA,NA,5762,2066,NA,35336,136,64148,NA,1.905847861,13.63016527,-28.27482907,NA,NA,12.2263165,4.406728549,Labour,13.11,39.18,37.26,NA,NA,4.08,1.44,4.33,1.9,52,4365,13044,12403,NA,NA,1358,478,1443,33291,64082,59.78966567,40.21033433,"Nici-Townend, Lia",Woman,"Johnson, Diana",Woman,"Ross, Mike",Man,NA,NA,NA,NA,"Kitchener, John",Man,"Deane, Martin",Man,"Davison, Dehenna Sheridan",Woman,White,"Johnson, Diana Ruth",Woman,White,"Ross, Mike",Man,White,NA,NA,NA,NA,NA,NA,"Singh, Sergi",Man,BME,"Deane, Martin John",Man,White
325,E14000773,Kingston upon Hull West and Hessle,-31.71084489,0,0,England,Yorkshire and The Humber,Borough,Labour,29.84811225,53.0652394,6.393750904,NA,NA,4.047446839,0.960509186,5.684941415,23.21712715,57.43507087,10317,18342,2210,NA,NA,1399,332,34565,48,60181,NA,12.36234047,3.868622733,-3.570717857,NA,NA,-15.80288175,-2.00461989,Labour,17.48577178,49.19661667,9.964468761,NA,NA,19.85032859,2.965129076,0.537685124,29.34628809,53.81218274,5561,15646,3169,NA,NA,6313,943,NA,31803,83,59100,NA,-2.704228217,6.736616671,-14.27553124,NA,NA,14.49032859,2.965129076,Labour,20.19,42.46,24.24,NA,NA,5.36,NA,4.49,18.2,45.6,6361,13378,7636,NA,NA,1688,NA,1416,31505,57264,67.99068009,32.00931991,"Mackay, Christine",Woman,"Hardy, Emma",Woman,"Thomas, Claire",Woman,NA,NA,NA,NA,"Shores, Gary",Man,"Lammiman, Mike",Man,"Barker, Jo",Woman,White,"Johnson, Alan Arthur",Man,White,"Thomas, Claire",Woman,White,NA,NA,NA,NA,NA,NA,"Salvidge, Paul Nigel",Man,White,"Needham, Angela",Woman,White
326,E14000757,Huntingdon,34.69343966,1,1,England,East of England,County,Conservative,55.11553918,30.877428,8.523107837,NA,NA,3.650368386,1.833556597,NA,24.23811119,70.86492708,32915,18440,5090,NA,NA,2180,1095,59720,136,84273,NA,2.09642498,12.55175346,0.700410392,NA,NA,-13.28778313,-2.060805696,Conservative,53.0191142,18.32567454,7.822697445,NA,NA,16.93815152,3.894362294,NA,34.69343966,67.71397092,29652,10249,4375,NA,NA,9473,2178,NA,55927,177,82593,NA,4.159114202,7.30567454,-21.10730256,NA,NA,10.93815152,2.694362294,Conservative,48.86,11.02,28.93,NA,NA,6,1.2,NA,19.9,64.9,26516,5982,15697,NA,NA,3258,652,NA,54266,83557,53.48897031,46.51102969,"Djanogly, Jonathan",Man,"Johnson, Nik",Man,"Cantrill, Rod",Man,NA,NA,NA,NA,"Bullen, Paul",Man,"MacLennan, Tom",Man,"Djanogly, Jonathan Simon",Man,White,"Johnson, Nik",Man,White,"Cantrill, Rod",Man,White,NA,NA,NA,NA,NA,NA,"Bullen, Paul",Man,White,"Maclennan, Tom",Man,White
327,E14000758,Hyndburn,-10.2595192,1,-1,England,North West,Borough,Labour,40.49599575,53.36047078,1.822928189,NA,NA,4.320605283,NA,NA,12.86447502,63.12423193,18305,24120,824,NA,NA,1953,NA,45202,105,71608,NA,8.607544707,11.21250053,-0.180009764,NA,NA,-17.02385807,-2.616177396,Labour,31.88845105,42.14797025,2.002937953,NA,NA,21.34446336,2.616177396,NA,10.2595192,62.75442267,13676,18076,859,NA,NA,9154,1122,NA,42887,179,68341,NA,-1.951548954,1.067970247,-9.787062047,NA,NA,17.87446336,1.526177396,Labour,33.84,41.08,11.79,NA,NA,3.47,1.09,5.01,7.2,63.5,14441,17531,5033,NA,NA,1481,463,2137,42672,67221,65.81912778,34.18087222,"Horkin, Kevin",Man,"Jones, Graham",Man,"Jones, Les",Man,NA,NA,NA,NA,"Brown, Janet",Woman,NA,NA,"Horkin, Kevin Thomas",Man,White,"Jones, Graham Peter",Man,White,"Firth, Alison Pamela",Woman,White,NA,NA,NA,NA,NA,NA,"Brown, Janet",Woman,White,"Gormley, Kerry",Woman,White
328,E14000759,Ilford North,-1.203711273,1,-1,England,London,Borough,Labour,39.57235413,57.77941482,1.953117622,NA,NA,NA,NA,0.695113428,18.20706069,74.78493029,20950,30589,1034,NA,NA,NA,NA,52941,111,70791,NA,-3.086846393,13.91650302,-0.356209608,NA,NA,-8.90010627,-2.090656421,Labour,42.65920052,43.8629118,2.30932723,NA,NA,8.90010627,2.090656421,0.17779776,1.203711273,64.98791404,20874,21463,1130,NA,NA,4355,1023,NA,48932,105,75294,Labour gain from Conservative,-3.080799477,9.612911796,-10.38067277,NA,NA,7.05010627,0.870656421,Conservative,45.74,34.25,12.69,NA,NA,1.85,1.22,3.29,11.5,65.3,21506,16102,5966,NA,NA,871,572,1545,47018,74807,53.30920424,46.69079576,"Scott, Lee",Man,"Streeting, Wes",Man,"Clare, Richard",Man,NA,NA,NA,NA,NA,NA,NA,NA,"Scott, Lee",Man,White,"Streeting, Wes",Man,White,"Clare, Richard",Man,White,NA,NA,NA,NA,NA,NA,"Hyde, Philip",Man,White,"Reynolds, Davin Ian",Man,White
329,E14000760,Ilford South,-38.09716443,1,-1,England,London,Borough,Labour,20.94628579,75.83467749,1.338952772,NA,NA,0.827306311,0.940041972,0.112735661,54.8883917,69.898287,12077,43724,772,NA,NA,477,542,57657,146,82487,NA,-4.972576897,11.81865037,-0.614352822,NA,NA,-4.383434943,-1.961021366,Labour,25.91886269,64.01602712,1.953305594,NA,NA,5.210741254,2.901063338,NA,38.09716443,56.43406133,13455,33232,1014,NA,NA,2705,1506,NA,51912,164,91987,NA,-1.461137309,14.59602712,-14.99669441,NA,NA,3.000741254,0.321063338,Labour,27.38,49.42,16.95,NA,NA,2.21,2.58,NA,22.1,68,14014,25301,8679,NA,NA,1132,1319,NA,51191,87765,43.30979986,56.69020014,"Chapman, Chris",Man,"Gapes, Mike",Man,"Ahmed, Farid",Man,NA,NA,NA,NA,"Saeed, Tariq",Man,"Warrington, RoseMary",Woman,"Chapman, Christopher James",Man,White,"Gapes, Mike",Man,White,"Holder, Ashburn",Man,BME,NA,NA,NA,NA,NA,NA,"Khan, Amjad",Man,BME,"Warrington, Anne Rosemary",Woman,White
332,E14000761,Ipswich,7.666242248,1,1,England,East of England,Borough,Labour,45.74574183,47.37078827,2.321215558,NA,NA,2.682988834,1.642646225,0.236619278,1.625046444,67.58074748,23393,24224,1187,NA,NA,1372,840,51137,100,75668,Labour gain from Conservative,0.988687574,10.27997626,-0.55388199,NA,NA,-9.028926392,-1.922474735,Conservative,44.75705426,37.09081201,2.875097548,NA,NA,11.71191523,3.565120959,NA,7.666242248,65.36195117,21794,18061,1400,NA,NA,5703,1736,NA,48694,139,74499,NA,5.617054257,2.38081201,-15.35490245,NA,NA,8.801915226,1.915120959,Conservative,39.14,34.71,18.23,NA,NA,2.91,1.65,2.71,4.4,59.9,18371,16292,8556,NA,NA,1365,775,1270,46941,75770,56.51572347,43.48427653,"Gummer, Ben",Man,"Martin, Sandy",Man,"Hyyrylainen-Trett, Adrian",Man,NA,NA,NA,NA,"Gould, Tony",Man,"Armstrong, Charlotte",Woman,"Gummer, Ben",Man,White,"Ellesmere, David Thomas",Man,White,"Akinwale, Chika",Woman,BME,NA,NA,NA,NA,NA,NA,"Vigneau, Maria",Woman,White,"Broom, Barry",Man,White
333,E14000762,Isle of Wight,19.49217639,0,0,England,South East,County,Conservative,51.27619866,22.9876878,3.678889351,NA,NA,2.579250527,17.34045838,2.137515273,28.28851086,67.29036979,38190,17121,2740,NA,NA,1921,12915,74479,95,110683,NA,10.60621288,10.20817145,-3.767767832,NA,NA,-18.59855886,3.963502481,Conservative,40.66998578,12.77951636,7.446657183,NA,NA,21.17780939,13.3769559,4.549075391,19.49217639,64.61159516,28591,8984,5235,NA,NA,14888,9404,NA,70300,107,108804,NA,-6.030014225,1.149516358,-24.26334282,NA,NA,17.70780939,12.0469559,Conservative,46.7,11.63,31.71,NA,NA,3.47,1.33,2.07,15,63.9,32810,8169,22283,NA,NA,2435,931,1457,70264,109902,61.94633409,38.05366591,"Seely, Bob",Man,"Critchley, Julian",Man,"Belfitt, Nick",Man,NA,NA,NA,NA,"Pitcher, Daryll",Man,"Lowthion, Vix",Woman,"Turner, Andrew John",Man,White,"Blackmore, Stewart",Man,White,"Goodall, David Ian",Man,White,NA,NA,NA,NA,NA,NA,"McKie, Iain",Man,White,"Lowthion , Vix",Woman,White
